graph_id,state_id,split,horizon_fraction,h_steps,K,z,collapse_fraction
g_n24_e48_k2_mid_31,g_n24_e48_k2_mid_31_p5,test,0.1,5,64,9,0.140625
g_n24_e48_k2_mid_31,g_n24_e48_k2_mid_31_p5,test,0.15,7,64,21,0.328125
g_n24_e48_k2_mid_32,g_n24_e48_k2_mid_32_p0,test,0.05,3,64,0,0.0
g_n24_e48_k2_mid_32,g_n24_e48_k2_mid_32_p0,test,0.1,5,64,1,0.015625
g_n24_e48_k2_mid_32,g_n24_e48_k2_mid_32_p0,test,0.15,8,64,8,0.125
g_n24_e48_k2_mid_32,g_n24_e48_k2_mid_32_p3,test,0.05,3,64,1,0.015625
g_n24_e48_k2_mid_32,g_n24_e48_k2_mid_32_p3,test,0.1,5,64,4,0.0625
g_n24_e48_k2_mid_32,g_n24_e48_k2_mid_32_p3,test,0.15,7,64,9,0.140625
g_n24_e48_k2_mid_32,g_n24_e48_k2_mid_32_p5,test,0.05,3,64,2,0.03125
g_n24_e48_k2_mid_32,g_n24_e48_k2_mid_32_p5,test,0.1,5,64,8,0.125
g_n24_e48_k2_mid_32,g_n24_e48_k2_mid_32_p5,test,0.15,7,64,13,0.203125
g_n24_e48_k2_mid_33,g_n24_e48_k2_mid_33_p0,train,0.05,3,64,0,0.0
g_n24_e48_k2_mid_33,g_n24_e48_k2_mid_33_p0,train,0.1,5,64,1,0.015625
g_n24_e48_k2_mid_33,g_n24_e48_k2_mid_33_p0,train,0.15,8,64,9,0.140625
g_n24_e48_k2_mid_33,g_n24_e48_k2_mid_33_p3,train,0.05,3,64,10,0.15625
g_n24_e48_k2_mid_33,g_n24_e48_k2_mid_33_p3,train,0.1,5,64,17,0.265625
g_n24_e48_k2_mid_33,g_n24_e48_k2_mid_33_p3,train,0.15,7,64,25,0.390625
g_n24_e48_k2_mid_33,g_n24_e48_k2_mid_33_p5,train,0.05,3,64,25,0.390625
g_n24_e48_k2_mid_33,g_n24_e48_k2_mid_33_p5,train,0.1,5,64,34,0.53125
g_n24_e48_k2_mid_33,g_n24_e48_k2_mid_33_p5,train,0.15,7,64,40,0.625
g_n24_e48_k2_mid_34,g_n24_e48_k2_mid_34_p0,train,0.05,3,64,1,0.015625
g_n24_e48_k2_mid_34,g_n24_e48_k2_mid_34_p0,train,0.1,5,64,1,0.015625
g_n24_e48_k2_mid_34,g_n24_e48_k2_mid_34_p0,train,0.15,8,64,6,0.09375
g_n24_e48_k2_mid_34,g_n24_e48_k2_mid_34_p3,train,0.05,3,64,6,0.09375
g_n24_e48_k2_mid_34,g_n24_e48_k2_mid_34_p3,train,0.1,5,64,11,0.171875
g_n24_e48_k2_mid_34,g_n24_e48_k2_mid_34_p3,train,0.15,7,64,18,0.28125
g_n24_e48_k2_mid_34,g_n24_e48_k2_mid_34_p5,train,0.05,3,64,5,0.078125
g_n24_e48_k2_mid_34,g_n24_e48_k2_mid_34_p5,train,0.1,5,64,13,0.203125
g_n24_e48_k2_mid_34,g_n24_e48_k2_mid_34_p5,train,0.15,7,64,20,0.3125
g_n24_e48_k2_mid_35,g_n24_e48_k2_mid_35_p0,train,0.05,3,64,1,0.015625
g_n24_e48_k2_mid_35,g_n24_e48_k2_mid_35_p0,train,0.1,5,64,2,0.03125
g_n24_e48_k2_mid_35,g_n24_e48_k2_mid_35_p0,train,0.15,8,64,9,0.140625
g_n24_e48_k2_mid_35,g_n24_e48_k2_mid_35_p3,train,0.05,3,64,0,0.0
g_n24_e48_k2_mid_35,g_n24_e48_k2_mid_35_p3,train,0.1,5,64,6,0.09375
g_n24_e48_k2_mid_35,g_n24_e48_k2_mid_35_p3,train,0.15,7,64,11,0.171875
g_n24_e48_k2_mid_35,g_n24_e48_k2_mid_35_p5,train,0.05,3,64,9,0.140625
g_n24_e48_k2_mid_35,g_n24_e48_k2_mid_35_p5,train,0.1,5,64,22,0.34375
g_n24_e48_k2_mid_35,g_n24_e48_k2_mid_35_p5,train,0.15,7,64,30,0.46875
g_n24_e48_k2_mid_36,g_n24_e48_k2_mid_36_p0,test,0.05,3,64,1,0.015625
g_n24_e48_k2_mid_36,g_n24_e48_k2_mid_36_p0,test,0.1,5,64,1,0.015625
g_n24_e48_k2_mid_36,g_n24_e48_k2_mid_36_p0,test,0.15,8,64,3,0.046875
g_n24_e48_k2_mid_36,g_n24_e48_k2_mid_36_p3,test,0.05,3,64,0,0.0
g_n24_e48_k2_mid_36,g_n24_e48_k2_mid_36_p3,test,0.1,5,64,0,0.0
g_n24_e48_k2_mid_36,g_n24_e48_k2_mid_36_p3,test,0.15,7,64,3,0.046875
g_n24_e48_k2_mid_36,g_n24_e48_k2_mid_36_p5,test,0.05,3,64,5,0.078125
g_n24_e48_k2_mid_36,g_n24_e48_k2_mid_36_p5,test,0.1,5,64,6,0.09375
g_n24_e48_k2_mid_36,g_n24_e48_k2_mid_36_p5,test,0.15,7,64,15,0.234375
g_n24_e48_k2_mid_37,g_n24_e48_k2_mid_37_p0,train,0.05,3,64,1,0.015625
g_n24_e48_k2_mid_37,g_n24_e48_k2_mid_37_p0,train,0.1,5,64,1,0.015625
g_n24_e48_k2_mid_37,g_n24_e48_k2_mid_37_p0,train,0.15,8,64,7,0.109375
g_n24_e48_k2_mid_37,g_n24_e48_k2_mid_37_p3,train,0.05,3,64,0,0.0
g_n24_e48_k2_mid_37,g_n24_e48_k2_mid_37_p3,train,0.1,5,64,3,0.046875
g_n24_e48_k2_mid_37,g_n24_e48_k2_mid_37_p3,train,0.15,7,64,7,0.109375
g_n24_e48_k2_mid_37,g_n24_e48_k2_mid_37_p5,train,0.05,3,64,9,0.140625
g_n24_e48_k2_mid_37,g_n24_e48_k2_mid_37_p5,train,0.1,5,64,18,0.28125
g_n24_e48_k2_mid_37,g_n24_e48_k2_mid_37_p5,train,0.15,7,64,26,0.40625
g_n24_e48_k2_mid_38,g_n24_e48_k2_mid_38_p0,validation,0.05,3,64,1,0.015625
g_n24_e48_k2_mid_38,g_n24_e48_k2_mid_38_p0,validation,0.1,5,64,5,0.078125
g_n24_e48_k2_mid_38,g_n24_e48_k2_mid_38_p0,validation,0.15,8,64,9,0.140625
g_n24_e48_k2_mid_38,g_n24_e48_k2_mid_38_p3,validation,0.05,3,64,0,0.0
g_n24_e48_k2_mid_38,g_n24_e48_k2_mid_38_p3,validation,0.1,5,64,3,0.046875
g_n24_e48_k2_mid_38,g_n24_e48_k2_mid_38_p3,validation,0.15,7,64,5,0.078125
g_n24_e48_k2_mid_38,g_n24_e48_k2_mid_38_p5,validation,0.05,3,64,8,0.125
g_n24_e48_k2_mid_38,g_n24_e48_k2_mid_38_p5,validation,0.1,5,64,13,0.203125
g_n24_e48_k2_mid_38,g_n24_e48_k2_mid_38_p5,validation,0.15,7,64,20,0.3125
g_n24_e48_k2_mid_39,g_n24_e48_k2_mid_39_p0,test,0.05,3,64,1,0.015625
g_n24_e48_k2_mid_39,g_n24_e48_k2_mid_39_p0,test,0.1,5,64,2,0.03125
g_n24_e48_k2_mid_39,g_n24_e48_k2_mid_39_p0,test,0.15,8,64,9,0.140625
g_n24_e48_k2_mid_39,g_n24_e48_k2_mid_39_p3,test,0.05,3,64,3,0.046875
g_n24_e48_k2_mid_39,g_n24_e48_k2_mid_39_p3,test,0.1,5,64,14,0.21875
g_n24_e48_k2_mid_39,g_n24_e48_k2_mid_39_p3,test,0.15,7,64,21,0.328125
g_n24_e48_k2_mid_39,g_n24_e48_k2_mid_39_p5,test,0.05,3,64,8,0.125
g_n24_e48_k2_mid_39,g_n24_e48_k2_mid_39_p5,test,0.1,5,64,16,0.25
g_n24_e48_k2_mid_39,g_n24_e48_k2_mid_39_p5,test,0.15,7,64,24,0.375
g_n24_e48_k2_mid_40,g_n24_e48_k2_mid_40_p0,train,0.05,3,64,0,0.0
g_n24_e48_k2_mid_40,g_n24_e48_k2_mid_40_p0,train,0.1,5,64,2,0.03125
g_n24_e48_k2_mid_40,g_n24_e48_k2_mid_40_p0,train,0.15,8,64,4,0.0625
g_n24_e48_k2_mid_40,g_n24_e48_k2_mid_40_p3,train,0.05,3,64,9,0.140625
g_n24_e48_k2_mid_40,g_n24_e48_k2_mid_40_p3,train,0.1,5,64,16,0.25
g_n24_e48_k2_mid_40,g_n24_e48_k2_mid_40_p3,train,0.15,7,64,20,0.3125
g_n24_e48_k2_mid_40,g_n24_e48_k2_mid_40_p5,train,0.05,3,64,6,0.09375
g_n24_e48_k2_mid_40,g_n24_e48_k2_mid_40_p5,train,0.1,5,64,14,0.21875
g_n24_e48_k2_mid_40,g_n24_e48_k2_mid_40_p5,train,0.15,7,64,23,0.359375
g_n24_e48_k2_mid_41,g_n24_e48_k2_mid_41_p0,train,0.05,3,64,1,0.015625
g_n24_e48_k2_mid_41,g_n24_e48_k2_mid_41_p0,train,0.1,5,64,2,0.03125
g_n24_e48_k2_mid_41,g_n24_e48_k2_mid_41_p0,train,0.15,8,64,7,0.109375
g_n24_e48_k2_mid_41,g_n24_e48_k2_mid_41_p3,train,0.05,3,64,2,0.03125
g_n24_e48_k2_mid_41,g_n24_e48_k2_mid_41_p3,train,0.1,5,64,3,0.046875
g_n24_e48_k2_mid_41,g_n24_e48_k2_mid_41_p3,train,0.15,7,64,7,0.109375
g_n24_e48_k2_mid_41,g_n24_e48_k2_mid_41_p5,train,0.05,3,64,4,0.0625
g_n24_e48_k2_mid_41,g_n24_e48_k2_mid_41_p5,train,0.1,5,64,11,0.171875
g_n24_e48_k2_mid_41,g_n24_e48_k2_mid_41_p5,train,0.15,7,64,18,0.28125
g_n24_e48_k2_mid_42,g_n24_e48_k2_mid_42_p0,validation,0.05,3,64,1,0.015625
g_n24_e48_k2_mid_42,g_n24_e48_k2_mid_42_p0,validation,0.1,5,64,2,0.03125
g_n24_e48_k2_mid_42,g_n24_e48_k2_mid_42_p0,validation,0.15,8,64,16,0.25
g_n24_e48_k2_mid_42,g_n24_e48_k2_mid_42_p3,validation,0.05,3,64,4,0.0625
g_n24_e48_k2_mid_42,g_n24_e48_k2_mid_42_p3,validation,0.1,5,64,9,0.140625
g_n24_e48_k2_mid_42,g_n24_e48_k2_mid_42_p3,validation,0.15,7,64,16,0.25
g_n24_e48_k2_mid_42,g_n24_e48_k2_mid_42_p5,validation,0.05,3,64,8,0.125
g_n24_e48_k2_mid_42,g_n24_e48_k2_mid_42_p5,validation,0.1,5,64,13,0.203125
g_n24_e48_k2_mid_42,g_n24_e48_k2_mid_42_p5,validation,0.15,7,64,18,0.28125
g_n24_e48_k2_mid_43,g_n24_e48_k2_mid_43_p0,validation,0.05,3,64,0,0.0
g_n24_e48_k2_mid_43,g_n24_e48_k2_mid_43_p0,validation,0.1,5,64,3,0.046875
g_n24_e48_k2_mid_43,g_n24_e48_k2_mid_43_p0,validation,0.15,8,64,11,0.171875
g_n24_e48_k2_mid_43,g_n24_e48_k2_mid_43_p3,validation,0.05,3,64,8,0.125
g_n24_e48_k2_mid_43,g_n24_e48_k2_mid_43_p3,validation,0.1,5,64,16,0.25
g_n24_e48_k2_mid_43,g_n24_e48_k2_mid_43_p3,validation,0.15,7,64,21,0.328125
g_n24_e48_k2_mid_43,g_n24_e48_k2_mid_43_p5,validation,0.05,3,64,1,0.015625
g_n24_e48_k2_mid_43,g_n24_e48_k2_mid_43_p5,validation,0.1,5,64,8,0.125
g_n24_e48_k2_mid_43,g_n24_e48_k2_mid_43_p5,validation,0.15,7,64,20,0.3125
g_n24_e48_k2_mid_44,g_n24_e48_k2_mid_44_p0,train,0.05,3,64,0,0.0
g_n24_e48_k2_mid_44,g_n24_e48_k2_mid_44_p0,train,0.1,5,64,2,0.03125
g_n24_e48_k2_mid_44,g_n24_e48_k2_mid_44_p0,train,0.15,8,64,7,0.109375
g_n24_e48_k2_mid_44,g_n24_e48_k2_mid_44_p3,train,0.05,3,64,1,0.015625
g_n24_e48_k2_mid_44,g_n24_e48_k2_mid_44_p3,train,0.1,5,64,3,0.046875
g_n24_e48_k2_mid_44,g_n24_e48_k2_mid_44_p3,train,0.15,7,64,10,0.15625
g_n24_e48_k2_mid_44,g_n24_e48_k2_mid_44_p5,train,0.05,3,64,6,0.09375
g_n24_e48_k2_mid_44,g_n24_e48_k2_mid_44_p5,train,0.1,5,64,14,0.21875
g_n24_e48_k2_mid_44,g_n24_e48_k2_mid_44_p5,train,0.15,7,64,21,0.328125
g_n24_e48_k2_mid_45,g_n24_e48_k2_mid_45_p0,test,0.05,3,64,0,0.0
g_n24_e48_k2_mid_45,g_n24_e48_k2_mid_45_p0,test,0.1,5,64,0,0.0
g_n24_e48_k2_mid_45,g_n24_e48_k2_mid_45_p0,test,0.15,8,64,8,0.125
g_n24_e48_k2_mid_45,g_n24_e48_k2_mid_45_p3,test,0.05,3,64,4,0.0625
g_n24_e48_k2_mid_45,g_n24_e48_k2_mid_45_p3,test,0.1,5,64,6,0.09375
g_n24_e48_k2_mid_45,g_n24_e48_k2_mid_45_p3,test,0.15,7,64,12,0.1875
g_n24_e48_k2_mid_45,g_n24_e48_k2_mid_45_p5,test,0.05,3,64,4,0.0625
g_n24_e48_k2_mid_45,g_n24_e48_k2_mid_45_p5,test,0.1,5,64,11,0.171875
g_n24_e48_k2_mid_45,g_n24_e48_k2_mid_45_p5,test,0.15,7,64,19,0.296875
g_n24_e48_k2_mid_46,g_n24_e48_k2_mid_46_p0,train,0.05,3,64,0,0.0
g_n24_e48_k2_mid_46,g_n24_e48_k2_mid_46_p0,train,0.1,5,64,4,0.0625
g_n24_e48_k2_mid_46,g_n24_e48_k2_mid_46_p0,train,0.15,8,64,7,0.109375
g_n24_e48_k2_mid_46,g_n24_e48_k2_mid_46_p3,train,0.05,3,64,3,0.046875
g_n24_e48_k2_mid_46,g_n24_e48_k2_mid_46_p3,train,0.1,5,64,6,0.09375
g_n24_e48_k2_mid_46,g_n24_e48_k2_mid_46_p3,train,0.15,7,64,12,0.1875
g_n24_e48_k2_mid_46,g_n24_e48_k2_mid_46_p5,train,0.05,3,64,11,0.171875
g_n24_e48_k2_mid_46,g_n24_e48_k2_mid_46_p5,train,0.1,5,64,15,0.234375
g_n24_e48_k2_mid_46,g_n24_e48_k2_mid_46_p5,train,0.15,7,64,25,0.390625
g_n24_e48_k2_mid_47,g_n24_e48_k2_mid_47_p0,train,0.05,3,64,1,0.015625
g_n24_e48_k2_mid_47,g_n24_e48_k2_mid_47_p0,train,0.1,5,64,1,0.015625
g_n24_e48_k2_mid_47,g_n24_e48_k2_mid_47_p0,train,0.15,8,64,3,0.046875
g_n24_e48_k2_mid_47,g_n24_e48_k2_mid_47_p3,train,0.05,3,64,7,0.109375
g_n24_e48_k2_mid_47,g_n24_e48_k2_mid_47_p3,train,0.1,5,64,10,0.15625
g_n24_e48_k2_mid_47,g_n24_e48_k2_mid_47_p3,train,0.15,7,64,18,0.28125
g_n24_e48_k2_mid_47,g_n24_e48_k2_mid_47_p5,train,0.05,3,64,2,0.03125
g_n24_e48_k2_mid_47,g_n24_e48_k2_mid_47_p5,train,0.1,5,64,8,0.125
g_n24_e48_k2_mid_47,g_n24_e48_k2_mid_47_p5,train,0.15,7,64,11,0.171875
g_n24_e48_k2_mid_48,g_n24_e48_k2_mid_48_p0,train,0.05,3,64,0,0.0
g_n24_e48_k2_mid_48,g_n24_e48_k2_mid_48_p0,train,0.1,5,64,0,0.0
g_n24_e48_k2_mid_48,g_n24_e48_k2_mid_48_p0,train,0.15,8,64,4,0.0625
g_n24_e48_k2_mid_48,g_n24_e48_k2_mid_48_p3,train,0.05,3,64,2,0.03125
g_n24_e48_k2_mid_48,g_n24_e48_k2_mid_48_p3,train,0.1,5,64,4,0.0625
g_n24_e48_k2_mid_48,g_n24_e48_k2_mid_48_p3,train,0.15,7,64,9,0.140625
g_n24_e48_k2_mid_48,g_n24_e48_k2_mid_48_p5,train,0.05,3,64,6,0.09375
g_n24_e48_k2_mid_48,g_n24_e48_k2_mid_48_p5,train,0.1,5,64,11,0.171875
g_n24_e48_k2_mid_48,g_n24_e48_k2_mid_48_p5,train,0.15,7,64,16,0.25
g_n24_e48_k2_mid_49,g_n24_e48_k2_mid_49_p0,train,0.05,3,64,0,0.0
g_n24_e48_k2_mid_49,g_n24_e48_k2_mid_49_p0,train,0.1,5,64,3,0.046875
g_n24_e48_k2_mid_49,g_n24_e48_k2_mid_49_p0,train,0.15,8,64,8,0.125
g_n24_e48_k2_mid_49,g_n24_e48_k2_mid_49_p3,train,0.05,3,64,2,0.03125
g_n24_e48_k2_mid_49,g_n24_e48_k2_mid_49_p3,train,0.1,5,64,4,0.0625
g_n24_e48_k2_mid_49,g_n24_e48_k2_mid_49_p3,train,0.15,7,64,11,0.171875
g_n24_e48_k2_mid_49,g_n24_e48_k2_mid_49_p5,train,0.05,3,64,7,0.109375
g_n24_e48_k2_mid_49,g_n24_e48_k2_mid_49_p5,train,0.1,5,64,11,0.171875
g_n24_e48_k2_mid_49,g_n24_e48_k2_mid_49_p5,train,0.15,7,64,19,0.296875
g_n24_e48_k2_mid_50,g_n24_e48_k2_mid_50_p0,validation,0.05,3,64,2,0.03125
g_n24_e48_k2_mid_50,g_n24_e48_k2_mid_50_p0,validation,0.1,5,64,3,0.046875
g_n24_e48_k2_mid_50,g_n24_e48_k2_mid_50_p0,validation,0.15,8,64,8,0.125
g_n24_e48_k2_mid_50,g_n24_e48_k2_mid_50_p3,validation,0.05,3,64,0,0.0
g_n24_e48_k2_mid_50,g_n24_e48_k2_mid_50_p3,validation,0.1,5,64,4,0.0625
g_n24_e48_k2_mid_50,g_n24_e48_k2_mid_50_p3,validation,0.15,7,64,9,0.140625
g_n24_e48_k2_mid_50,g_n24_e48_k2_mid_50_p5,validation,0.05,3,64,5,0.078125
g_n24_e48_k2_mid_50,g_n24_e48_k2_mid_50_p5,validation,0.1,5,64,10,0.15625
g_n24_e48_k2_mid_50,g_n24_e48_k2_mid_50_p5,validation,0.15,7,64,16,0.25
g_n24_e48_k2_mid_51,g_n24_e48_k2_mid_51_p0,train,0.05,3,64,0,0.0
g_n24_e48_k2_mid_51,g_n24_e48_k2_mid_51_p0,train,0.1,5,64,1,0.015625
g_n24_e48_k2_mid_51,g_n24_e48_k2_mid_51_p0,train,0.15,8,64,7,0.109375
g_n24_e48_k2_mid_51,g_n24_e48_k2_mid_51_p3,train,0.05,3,64,2,0.03125
g_n24_e48_k2_mid_51,g_n24_e48_k2_mid_51_p3,train,0.1,5,64,2,0.03125
g_n24_e48_k2_mid_51,g_n24_e48_k2_mid_51_p3,train,0.15,7,64,6,0.09375
g_n24_e48_k2_mid_51,g_n24_e48_k2_mid_51_p5,train,0.05,3,64,10,0.15625
g_n24_e48_k2_mid_51,g_n24_e48_k2_mid_51_p5,train,0.1,5,64,16,0.25
g_n24_e48_k2_mid_51,g_n24_e48_k2_mid_51_p5,train,0.15,7,64,23,0.359375
g_n24_e48_k2_mid_52,g_n24_e48_k2_mid_52_p0,train,0.05,3,64,1,0.015625
g_n24_e48_k2_mid_52,g_n24_e48_k2_mid_52_p0,train,0.1,5,64,3,0.046875
g_n24_e48_k2_mid_52,g_n24_e48_k2_mid_52_p0,train,0.15,8,64,8,0.125
g_n24_e48_k2_mid_52,g_n24_e48_k2_mid_52_p3,train,0.05,3,64,6,0.09375
g_n24_e48_k2_mid_52,g_n24_e48_k2_mid_52_p3,train,0.1,5,64,9,0.140625
g_n24_e48_k2_mid_52,g_n24_e48_k2_mid_52_p3,train,0.15,7,64,15,0.234375
g_n24_e48_k2_mid_52,g_n24_e48_k2_mid_52_p5,train,0.05,3,64,2,0.03125
g_n24_e48_k2_mid_52,g_n24_e48_k2_mid_52_p5,train,0.1,5,64,9,0.140625
g_n24_e48_k2_mid_52,g_n24_e48_k2_mid_52_p5,train,0.15,7,64,14,0.21875
g_n24_e48_k2_mid_53,g_n24_e48_k2_mid_53_p0,validation,0.05,3,64,0,0.0
g_n24_e48_k2_mid_53,g_n24_e48_k2_mid_53_p0,validation,0.1,5,64,1,0.015625
g_n24_e48_k2_mid_53,g_n24_e48_k2_mid_53_p0,validation,0.15,8,64,3,0.046875
g_n24_e48_k2_mid_53,g_n24_e48_k2_mid_53_p3,validation,0.05,3,64,11,0.171875
g_n24_e48_k2_mid_53,g_n24_e48_k2_mid_53_p3,validation,0.1,5,64,19,0.296875
g_n24_e48_k2_mid_53,g_n24_e48_k2_mid_53_p3,validation,0.15,7,64,34,0.53125
g_n24_e48_k2_mid_53,g_n24_e48_k2_mid_53_p5,validation,0.05,3,64,2,0.03125
g_n24_e48_k2_mid_53,g_n24_e48_k2_mid_53_p5,validation,0.1,5,64,5,0.078125
g_n24_e48_k2_mid_53,g_n24_e48_k2_mid_53_p5,validation,0.15,7,64,13,0.203125
g_n24_e48_k2_mid_54,g_n24_e48_k2_mid_54_p0,validation,0.05,3,64,0,0.0
g_n24_e48_k2_mid_54,g_n24_e48_k2_mid_54_p0,validation,0.1,5,64,2,0.03125
g_n24_e48_k2_mid_54,g_n24_e48_k2_mid_54_p0,validation,0.15,8,64,9,0.140625
g_n24_e48_k2_mid_54,g_n24_e48_k2_mid_54_p3,validation,0.05,3,64,0,0.0
g_n24_e48_k2_mid_54,g_n24_e48_k2_mid_54_p3,validation,0.1,5,64,1,0.015625
g_n24_e48_k2_mid_54,g_n24_e48_k2_mid_54_p3,validation,0.15,7,64,5,0.078125
g_n24_e48_k2_mid_54,g_n24_e48_k2_mid_54_p5,validation,0.05,3,64,1,0.015625
g_n24_e48_k2_mid_54,g_n24_e48_k2_mid_54_p5,validation,0.1,5,64,4,0.0625
g_n24_e48_k2_mid_54,g_n24_e48_k2_mid_54_p5,validation,0.15,7,64,10,0.15625
g_n24_e48_k2_mid_55,g_n24_e48_k2_mid_55_p0,train,0.05,3,64,1,0.015625
g_n24_e48_k2_mid_55,g_n24_e48_k2_mid_55_p0,train,0.1,5,64,4,0.0625
g_n24_e48_k2_mid_55,g_n24_e48_k2_mid_55_p0,train,0.15,8,64,11,0.171875
g_n24_e48_k2_mid_55,g_n24_e48_k2_mid_55_p3,train,0.05,3,64,2,0.03125
g_n24_e48_k2_mid_55,g_n24_e48_k2_mid_55_p3,train,0.1,5,64,7,0.109375
g_n24_e48_k2_mid_55,g_n24_e48_k2_mid_55_p3,train,0.15,7,64,10,0.15625
g_n24_e48_k2_mid_55,g_n24_e48_k2_mid_55_p5,train,0.05,3,64,10,0.15625
g_n24_e48_k2_mid_55,g_n24_e48_k2_mid_55_p5,train,0.1,5,64,19,0.296875
g_n24_e48_k2_mid_55,g_n24_e48_k2_mid_55_p5,train,0.15,7,64,25,0.390625
g_n24_e48_k2_mid_56,g_n24_e48_k2_mid_56_p0,test,0.05,3,64,1,0.015625
g_n24_e48_k2_mid_56,g_n24_e48_k2_mid_56_p0,test,0.1,5,64,2,0.03125
g_n24_e48_k2_mid_56,g_n24_e48_k2_mid_56_p0,test,0.15,8,64,9,0.140625
g_n24_e48_k2_mid_56,g_n24_e48_k2_mid_56_p3,test,0.05,3,64,3,0.046875
g_n24_e48_k2_mid_56,g_n24_e48_k2_mid_56_p3,test,0.1,5,64,7,0.109375
g_n24_e48_k2_mid_56,g_n24_e48_k2_mid_56_p3,test,0.15,7,64,10,0.15625
g_n24_e48_k2_mid_56,g_n24_e48_k2_mid_56_p5,test,0.05,3,64,4,0.0625
g_n24_e48_k2_mid_56,g_n24_e48_k2_mid_56_p5,test,0.1,5,64,10,0.15625
g_n24_e48_k2_mid_56,g_n24_e48_k2_mid_56_p5,test,0.15,7,64,18,0.28125
g_n24_e48_k2_mid_57,g_n24_e48_k2_mid_57_p0,train,0.05,3,64,1,0.015625
g_n24_e48_k2_mid_57,g_n24_e48_k2_mid_57_p0,train,0.1,5,64,3,0.046875
g_n24_e48_k2_mid_57,g_n24_e48_k2_mid_57_p0,train,0.15,8,64,9,0.140625
g_n24_e48_k2_mid_57,g_n24_e48_k2_mid_57_p3,train,0.05,3,64,1,0.015625
g_n24_e48_k2_mid_57,g_n24_e48_k2_mid_57_p3,train,0.1,5,64,4,0.0625
g_n24_e48_k2_mid_57,g_n24_e48_k2_mid_57_p3,train,0.15,7,64,9,0.140625
g_n24_e48_k2_mid_57,g_n24_e48_k2_mid_57_p5,train,0.05,3,64,4,0.0625
g_n24_e48_k2_mid_57,g_n24_e48_k2_mid_57_p5,train,0.1,5,64,7,0.109375
g_n24_e48_k2_mid_57,g_n24_e48_k2_mid_57_p5,train,0.15,7,64,17,0.265625
g_n24_e48_k2_mid_58,g_n24_e48_k2_mid_58_p0,train,0.05,3,64,0,0.0
g_n24_e48_k2_mid_58,g_n24_e48_k2_mid_58_p0,train,0.1,5,64,2,0.03125
g_n24_e48_k2_mid_58,g_n24_e48_k2_mid_58_p0,train,0.15,8,64,6,0.09375
g_n24_e48_k2_mid_58,g_n24_e48_k2_mid_58_p3,train,0.05,3,64,1,0.015625
g_n24_e48_k2_mid_58,g_n24_e48_k2_mid_58_p3,train,0.1,5,64,6,0.09375
g_n24_e48_k2_mid_58,g_n24_e48_k2_mid_58_p3,train,0.15,7,64,12,0.1875
g_n24_e48_k2_mid_58,g_n24_e48_k2_mid_58_p5,train,0.05,3,64,7,0.109375
g_n24_e48_k2_mid_58,g_n24_e48_k2_mid_58_p5,train,0.1,5,64,14,0.21875
g_n24_e48_k2_mid_58,g_n24_e48_k2_mid_58_p5,train,0.15,7,64,24,0.375
g_n24_e48_k2_mid_59,g_n24_e48_k2_mid_59_p0,train,0.05,3,64,0,0.0
g_n24_e48_k2_mid_59,g_n24_e48_k2_mid_59_p0,train,0.1,5,64,1,0.015625
g_n24_e48_k2_mid_59,g_n24_e48_k2_mid_59_p0,train,0.15,8,64,4,0.0625
g_n24_e48_k2_mid_59,g_n24_e48_k2_mid_59_p3,train,0.05,3,64,4,0.0625
g_n24_e48_k2_mid_59,g_n24_e48_k2_mid_59_p3,train,0.1,5,64,12,0.1875
g_n24_e48_k2_mid_59,g_n24_e48_k2_mid_59_p3,train,0.15,7,64,17,0.265625
g_n24_e48_k2_mid_59,g_n24_e48_k2_mid_59_p5,train,0.05,3,64,11,0.171875
g_n24_e48_k2_mid_59,g_n24_e48_k2_mid_59_p5,train,0.1,5,64,18,0.28125
g_n24_e48_k2_mid_59,g_n24_e48_k2_mid_59_p5,train,0.15,7,64,23,0.359375
g_n24_e48_k2_high_60,g_n24_e48_k2_high_60_p0,validation,0.05,3,64,2,0.03125
g_n24_e48_k2_high_60,g_n24_e48_k2_high_60_p0,validation,0.1,5,64,6,0.09375
g_n24_e48_k2_high_60,g_n24_e48_k2_high_60_p0,validation,0.15,8,64,10,0.15625
g_n24_e48_k2_high_60,g_n24_e48_k2_high_60_p3,validation,0.05,3,64,1,0.015625
g_n24_e48_k2_high_60,g_n24_e48_k2_high_60_p3,validation,0.1,5,64,3,0.046875
g_n24_e48_k2_high_60,g_n24_e48_k2_high_60_p3,validation,0.15,7,64,7,0.109375
g_n24_e48_k2_high_60,g_n24_e48_k2_high_60_p5,validation,0.05,3,64,10,0.15625
g_n24_e48_k2_high_60,g_n24_e48_k2_high_60_p5,validation,0.1,5,64,14,0.21875
g_n24_e48_k2_high_60,g_n24_e48_k2_high_60_p5,validation,0.15,7,64,26,0.40625
g_n24_e48_k2_high_61,g_n24_e48_k2_high_61_p0,train,0.05,3,64,1,0.015625
g_n24_e48_k2_high_61,g_n24_e48_k2_high_61_p0,train,0.1,5,64,2,0.03125
g_n24_e48_k2_high_61,g_n24_e48_k2_high_61_p0,train,0.15,8,64,7,0.109375
g_n24_e48_k2_high_61,g_n24_e48_k2_high_61_p3,train,0.05,3,64,0,0.0
g_n24_e48_k2_high_61,g_n24_e48_k2_high_61_p3,train,0.1,5,64,2,0.03125
